"rank_score","path","name","extension","length","last_write_time","join_status"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\057_wide_manifest_continue_safe_20260505_110827\topics\parcel_candidate.json","parcel_candidate.json",".json","636","5.05.2026 11:08:27","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\057_wide_manifest_continue_safe_20260505_110827\topics\parcel_cards.json","parcel_cards.json",".json","632","5.05.2026 11:08:27","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0267__map_parcels_city_London_ready_true.txt","resp_0267__map_parcels_city_London_ready_true.txt",".txt","5858446","2.05.2026 16:49:43","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\057_wide_manifest_continue_safe_20260505_110827\topics\parcel_ranking.json","parcel_ranking.json",".json","634","5.05.2026 11:08:27","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\057_wide_manifest_continue_safe_20260505_110827\topics\sales_parcel_join.json","sales_parcel_join.json",".json","637","5.05.2026 11:08:27","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0265__map_parcels_city_London_status_ready.txt","resp_0265__map_parcels_city_London_status_ready.txt",".txt","5858446","2.05.2026 16:49:38","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0266__map_parcels_city_London_sale_ready_true.txt","resp_0266__map_parcels_city_London_sale_ready_true.txt",".txt","5858446","2.05.2026 16:49:40","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\aays\london_parcel_topography_confidence\parcel_topography_style.json","parcel_topography_style.json",".json","873","1.05.2026 00:45:16","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\057_wide_manifest_continue_safe_20260505_110213\topics\multi_parcel.json","multi_parcel.json",".json","632","5.05.2026 11:02:14","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\057_wide_manifest_continue_safe_20260505_110213\topics\parcel_ambiguity.json","parcel_ambiguity.json",".json","636","5.05.2026 11:02:14","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\057_wide_manifest_continue_safe_20260505_110213\topics\parcel_candidate.json","parcel_candidate.json",".json","636","5.05.2026 11:02:13","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\057_wide_manifest_continue_safe_20260505_110205\topics\parcel_ranking.json","parcel_ranking.json",".json","634","5.05.2026 11:02:06","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\public\aays\london_parcel_topography_confidence\parcel_topography_style.json","parcel_topography_style.json",".json","873","1.05.2026 00:45:16","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\057_wide_manifest_continue_safe_20260505_110205\topics\sales_parcel_join.json","sales_parcel_join.json",".json","637","5.05.2026 11:02:06","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\057_wide_manifest_continue_safe_20260505_110213\topics\parcel_ranking.json","parcel_ranking.json",".json","634","5.05.2026 11:02:13","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\057_wide_manifest_continue_safe_20260505_110213\topics\sales_parcel_join.json","sales_parcel_join.json",".json","637","5.05.2026 11:02:14","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\057_wide_manifest_continue_safe_20260505_110827\topics\multi_parcel.json","multi_parcel.json",".json","632","5.05.2026 11:08:27","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\057_wide_manifest_continue_safe_20260505_110213\topics\parcel_cards.json","parcel_cards.json",".json","632","5.05.2026 11:02:14","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\057_wide_manifest_continue_safe_20260505_110213\topics\parcel_display_policy.json","parcel_display_policy.json",".json","641","5.05.2026 11:02:14","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\057_wide_manifest_continue_safe_20260505_110213\topics\parcel_key.json","parcel_key.json",".json","630","5.05.2026 11:02:13","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0428__parcels_city_London_sale_ready_true.txt","resp_0428__parcels_city_London_sale_ready_true.txt",".txt","1116835","2.05.2026 16:54:44","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_086_parcels_city_London_status_sale_ready_per_page_5000.txt","resp_086_parcels_city_London_status_sale_ready_per_page_5000.txt",".txt","200000","2.05.2026 14:56:55","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\PARCEL_EVIDENCE_RUNTIME_STORAGE_REGISTRY.json","PARCEL_EVIDENCE_RUNTIME_STORAGE_REGISTRY.json",".json","697","16.05.2026 14:38:51","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_182_map_parcels_status_sale_ready.txt","resp_182_map_parcels_status_sale_ready.txt",".txt","200000","2.05.2026 14:57:58","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_076_parcels_market_London_status_sale_ready.txt","resp_076_parcels_market_London_status_sale_ready.txt",".txt","200000","2.05.2026 14:56:52","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_077_parcels_q_London_status_sale_ready.txt","resp_077_parcels_q_London_status_sale_ready.txt",".txt","200000","2.05.2026 14:56:52","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_083_parcels_city_London_status_sale_ready_page_size_5000.txt","resp_083_parcels_city_London_status_sale_ready_page_size_5000.txt",".txt","200000","2.05.2026 14:56:54","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_186_map_parcels_is_sale_ready_true.txt","resp_186_map_parcels_is_sale_ready_true.txt",".txt","200000","2.05.2026 14:58:04","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_187_map_parcels_city_London_status_sale_ready.txt","resp_187_map_parcels_city_London_status_sale_ready.txt",".txt","200000","2.05.2026 14:58:05","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_188_map_parcels_city_London_sale_ready_true.txt","resp_188_map_parcels_city_London_sale_ready_true.txt",".txt","200000","2.05.2026 14:58:06","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_183_map_parcels_status_ready_to_sell.txt","resp_183_map_parcels_status_ready_to_sell.txt",".txt","200000","2.05.2026 14:57:59","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_184_map_parcels_state_sale_ready.txt","resp_184_map_parcels_state_sale_ready.txt",".txt","200000","2.05.2026 14:58:01","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_185_map_parcels_sale_ready_true.txt","resp_185_map_parcels_sale_ready_true.txt",".txt","200000","2.05.2026 14:58:02","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\.tmp_widescope_final_qa_20260515\terrayield_land_intelligence\docs\chatgpt_handoff\github_visible_source_lineage_20260516\evidence\SPECIFIC_PARCEL_477_SOURCE_FIELDS_RAW.json","SPECIFIC_PARCEL_477_SOURCE_FIELDS_RAW.json",".json","515","16.05.2026 15:09:12","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_067_parcels_status_ready_to_sell.txt","resp_067_parcels_status_ready_to_sell.txt",".txt","200000","2.05.2026 14:56:47","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_068_parcels_state_sale_ready.txt","resp_068_parcels_state_sale_ready.txt",".txt","200000","2.05.2026 14:56:48","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_069_parcels_sale_ready_true.txt","resp_069_parcels_sale_ready_true.txt",".txt","200000","2.05.2026 14:56:48","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__079_sales_parcel_evidence_5worker_safe__20260506_171049\slots\terrayield__079__slot_2_parcel_geometry.md","terrayield__079__slot_2_parcel_geometry.md",".md","15052","6.05.2026 17:10:51","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\064_five_slot_parallel_dispatcher_20260506_002937\slots\slot_3_parcel_geometry.md","slot_3_parcel_geometry.md",".md","10104","6.05.2026 00:29:39","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_066_parcels_status_sale_ready.txt","resp_066_parcels_status_sale_ready.txt",".txt","200000","2.05.2026 14:56:47","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_073_parcels_city_london_status_sale_ready.txt","resp_073_parcels_city_london_status_sale_ready.txt",".txt","200000","2.05.2026 14:56:50","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_074_parcels_location_London_status_sale_ready.txt","resp_074_parcels_location_London_status_sale_ready.txt",".txt","200000","2.05.2026 14:56:51","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_075_parcels_area_London_status_sale_ready.txt","resp_075_parcels_area_London_status_sale_ready.txt",".txt","200000","2.05.2026 14:56:51","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_070_parcels_is_sale_ready_true.txt","resp_070_parcels_is_sale_ready_true.txt",".txt","200000","2.05.2026 14:56:49","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_071_parcels_city_London_status_sale_ready.txt","resp_071_parcels_city_London_status_sale_ready.txt",".txt","200000","2.05.2026 14:56:49","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_072_parcels_city_London_sale_ready_true.txt","resp_072_parcels_city_London_sale_ready_true.txt",".txt","200000","2.05.2026 14:56:50","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_189_map_parcels_city_london_status_sale_ready.txt","resp_189_map_parcels_city_london_status_sale_ready.txt",".txt","200000","2.05.2026 14:58:08","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_450_map_sales_history_parcels_city_london_status_sale_ready.txt","resp_450_map_sales_history_parcels_city_london_status_sale_ready.txt",".txt","132175","2.05.2026 15:08:29","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_451_map_sales_history_parcels_location_London_status_sale_ready.txt","resp_451_map_sales_history_parcels_location_London_status_sale_ready.txt",".txt","132175","2.05.2026 15:08:29","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_452_map_sales_history_parcels_area_London_status_sale_ready.txt","resp_452_map_sales_history_parcels_area_London_status_sale_ready.txt",".txt","132175","2.05.2026 15:08:30","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_447_map_sales_history_parcels_is_sale_ready_true.txt","resp_447_map_sales_history_parcels_is_sale_ready_true.txt",".txt","132175","2.05.2026 15:08:28","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_448_map_sales_history_parcels_city_London_status_sale_ready.txt","resp_448_map_sales_history_parcels_city_London_status_sale_ready.txt",".txt","132175","2.05.2026 15:08:29","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_449_map_sales_history_parcels_city_London_sale_ready_true.txt","resp_449_map_sales_history_parcels_city_London_sale_ready_true.txt",".txt","132175","2.05.2026 15:08:29","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_460_map_sales_history_parcels_city_London_status_sale_ready_page_size_5000.txt","resp_460_map_sales_history_parcels_city_London_status_sale_ready_page_size_5000.txt",".txt","132175","2.05.2026 15:08:32","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_463_map_sales_history_parcels_city_London_status_sale_ready_per_page_5000.txt","resp_463_map_sales_history_parcels_city_London_status_sale_ready_per_page_5000.txt",".txt","132175","2.05.2026 15:08:33","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_next_fix\057_wide_manifest_continue_safe_20260505_113634\topics\parcel_ranking.json","parcel_ranking.json",".json","634","5.05.2026 11:36:43","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_453_map_sales_history_parcels_market_London_status_sale_ready.txt","resp_453_map_sales_history_parcels_market_London_status_sale_ready.txt",".txt","132175","2.05.2026 15:08:30","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_454_map_sales_history_parcels_q_London_status_sale_ready.txt","resp_454_map_sales_history_parcels_q_London_status_sale_ready.txt",".txt","132175","2.05.2026 15:08:30","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_457_map_sales_history_parcels_city_London_status_sale_ready_limit_5000.txt","resp_457_map_sales_history_parcels_city_London_status_sale_ready_limit_5000.txt",".txt","132175","2.05.2026 15:08:31","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_446_map_sales_history_parcels_sale_ready_true.txt","resp_446_map_sales_history_parcels_sale_ready_true.txt",".txt","132175","2.05.2026 15:08:28","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_193_map_parcels_q_London_status_sale_ready.txt","resp_193_map_parcels_q_London_status_sale_ready.txt",".txt","200000","2.05.2026 14:58:14","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_196_map_parcels_city_London_status_sale_ready_limit_5000.txt","resp_196_map_parcels_city_London_status_sale_ready_limit_5000.txt",".txt","200000","2.05.2026 14:58:32","candidate_only"
"6","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_perf_rescue\deepcheck_20260502_145637\resp_199_map_parcels_city_London_status_sale_ready_page_size_5000.txt","resp_199_map_parcels_city_London_status_sale_ready_page_size_5000.txt",".txt","200000","2.05.2026 14:58:38","candidate_only"
