"verification_id","listing_id","listing_url","listing_url_canonical","ask_price","price_per_m2","normalized_area_m2","postcode_standardized","local_authority_standardized","geometry_verdict","geometry_evidence_type","geometry_uncertainty_m","field_confidence_json","side_lengths_m_json","perimeter_m","source_urls_json","decision_reason","verified_polygon_geojson","source_polygon_original_site_status","risk_label","acceptance_status","policy_reason"
"L4-01850-OTM-18738147","OTM-18738147","https://www.onthemarket.com/details/18738147/","https://www.onthemarket.com/details/18738147/","175000.0","2259.522272","77.45","SM6","Sutton","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/18738147/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/agents/contact/18738147/?form-name=details-contact"",""https://www.onthemarket.com/assets/images/floorplanbg.png/"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;ppm_above_5000"
"L4-01882-OTM-18774177","OTM-18774177","https://www.onthemarket.com/details/18774177/","https://www.onthemarket.com/details/18774177/","2000000.0","712.025035","2808.89","CR7 6AD","Croydon","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/18774177/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/agents/contact/18774177/?form-name=details-contact"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;area_above_25000;price_above_3000000;ppm_above_5000"
"L4-01892-OTM-18785153","OTM-18785153","https://www.onthemarket.com/details/18785153/","https://www.onthemarket.com/details/18785153/","175000.0","2259.522272","77.45","SM6","Sutton","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/18785153/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/agents/contact/18785153/?form-name=details-contact"",""https://media.onthemarket.com/properties/18785153/1595747303/image-0-1024x1024.png/"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;ppm_above_5000"
"L4-01972-OTM-18845028","OTM-18845028","https://www.onthemarket.com/details/18845028/","https://www.onthemarket.com/details/18845028/","38000.0","773.773162","49.11","N10","Barnet","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/18845028/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/agents/contact/18845028/?form-name=details-contact"",""https://www.onthemarket.com/assets/images/floorplanbg.png/"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;ppm_above_5000"
"L4-02239-OTM-19002859","OTM-19002859","https://www.onthemarket.com/details/19002859/","https://www.onthemarket.com/details/19002859/","16500.0","1067.961165","15.45","A23","Lambeth","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19002859/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/assets/images/floorplanbg.png/"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;ppm_above_5000"
"L4-02251-OTM-19008892","OTM-19008892","https://www.onthemarket.com/details/19008892/","https://www.onthemarket.com/details/19008892/","125000.0","691.677734","180.72","TW4","Hounslow","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19008892/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;ppm_above_5000"
"L4-02256-OTM-19010583","OTM-19010583","https://www.onthemarket.com/details/19010583/","https://www.onthemarket.com/details/19010583/","22000.0","49.787273","441.88","CR2 9HJ","Croydon","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19010583/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/agents/contact/19010583/?form-name=details-contact"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;area_above_25000;ppm_above_5000"
"L4-02273-OTM-19031444","OTM-19031444","https://www.onthemarket.com/details/19031444/","https://www.onthemarket.com/details/19031444/","310000.0","3185.695201","97.31","KT2","Kingston upon Thames","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19031444/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/assets/images/floorplanbg.png/"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;price_above_3000000;ppm_above_5000"
"L4-02275-OTM-19032477","OTM-19032477","https://www.onthemarket.com/details/19032477/","https://www.onthemarket.com/details/19032477/","700000.0","27.389038","25557.67","E11 2DG","Redbridge","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19032477/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/agents/contact/19032477/?form-name=details-contact"",""https://www.onthemarket.com/assets/images/floorplanbg.png/"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;area_above_25000;price_above_3000000;ppm_above_5000"
"L4-02292-OTM-19039533","OTM-19039533","https://www.onthemarket.com/details/19039533/","https://www.onthemarket.com/details/19039533/","225000.0","2026.661863","111.02","N22","Haringey","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19039533/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;ppm_above_5000"
"L4-02347-OTM-19058119","OTM-19058119","https://www.onthemarket.com/details/19058119/","https://www.onthemarket.com/details/19058119/","500.0","15.165302","32.97","BR6 7GZ","Bromley","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19058119/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/agents/contact/19058119/?form-name=details-contact"",""https://www.onthemarket.com/agents/branch/auction-house-south-west/"",""https://www.onthemarket.com/agents/branch/auction-house-south-west/properties/?search-type=for-sale&under-offer=true"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;ppm_above_5000"
"L4-02372-OTM-19064785","OTM-19064785","https://www.onthemarket.com/details/19064785/","https://www.onthemarket.com/details/19064785/","90000.0","1510.574018","59.58","DA7 6AU","Bexley","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19064785/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;ppm_above_5000"
"L4-02379-OTM-19067395","OTM-19067395","https://www.onthemarket.com/details/19067395/","https://www.onthemarket.com/details/19067395/","190000.0","1202.151218","158.05","SW2","Lambeth","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19067395/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/agents/contact/19067395/?form-name=details-contact"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;ppm_above_5000"
"L4-02426-OTM-19088750","OTM-19088750","https://www.onthemarket.com/details/19088750/","https://www.onthemarket.com/details/19088750/","1000.0","71.942446","13.9","CR0 2LP","Croydon","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19088750/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/agents/contact/19088750/?form-name=details-contact"",""https://www.onthemarket.com/agents/branch/auction-house-london-hampstead/"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;ppm_above_5000"
"L4-02435-OTM-19091340","OTM-19091340","https://www.onthemarket.com/details/19091340/","https://www.onthemarket.com/details/19091340/","245000.0","4112.11816","59.58","SW4","Lambeth","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19091340/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/assets/images/floorplanbg.png/"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;ppm_above_5000"
"L4-02493-OTM-19122248","OTM-19122248","https://www.onthemarket.com/details/19122248/","https://www.onthemarket.com/details/19122248/","125000.0","1430.533303","87.38","EN2 0AN","Enfield","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19122248/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;ppm_above_5000"
"L4-02513-OTM-19136283","OTM-19136283","https://www.onthemarket.com/details/19136283/","https://www.onthemarket.com/details/19136283/","1350000.0","1049.832027","1285.92","N10","Barnet","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19136283/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/agents/contact/19136283/?form-name=details-contact"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;area_above_25000;price_above_3000000;ppm_above_5000"
"L4-02516-OTM-19137618","OTM-19137618","https://www.onthemarket.com/details/19137618/","https://www.onthemarket.com/details/19137618/","30000.0","7.465472","4018.5","TN14","Bromley","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19137618/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/agents/contact/19137618/?form-name=details-contact"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;area_above_25000;ppm_above_5000"
"L4-02522-OTM-19139156","OTM-19139156","https://www.onthemarket.com/details/19139156/","https://www.onthemarket.com/details/19139156/","5000.0","15.166682","329.67","SE20 7SX","Bromley","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19139156/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/agents/contact/19139156/?form-name=details-contact"",""https://www.onthemarket.com/agents/branch/auction-house-london-hampstead/"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;area_above_25000;ppm_above_5000"
"L4-02530-OTM-19142630","OTM-19142630","https://www.onthemarket.com/details/19142630/","https://www.onthemarket.com/details/19142630/","475000.0","3321.910623","142.99","KT5 8BX","Kingston upon Thames","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19142630/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;price_above_3000000;ppm_above_5000"
"L4-02566-OTM-19160820","OTM-19160820","https://www.onthemarket.com/details/19160820/","https://www.onthemarket.com/details/19160820/","17000.0","52.880428","321.48","BR2","Bromley","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19160820/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/agents/contact/19160820/?form-name=details-contact"",""https://media.onthemarket.com/agents/companies/12237/220817155027258/logo-190x100.png/"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;area_above_25000;ppm_above_5000"
"L4-02589-OTM-19167220","OTM-19167220","https://www.onthemarket.com/details/19167220/","https://www.onthemarket.com/details/19167220/","15000.0","93.826234","159.87","BR5 3DT","Bromley","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19167220/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/agents/contact/19167220/?form-name=details-contact"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;ppm_above_5000"
"L4-02596-OTM-19170813","OTM-19170813","https://www.onthemarket.com/details/19170813/","https://www.onthemarket.com/details/19170813/","75000.0","392.608491","191.03","E17 5EA","Waltham Forest","derived_ai_visual","visual_hint_assisted_candidate","28.0","{""area_m2"":{""reason"":""Area m2 value available."",""status"":""high""},""ask_price"":{""reason"":""Numeric ask price parsed."",""status"":""high""},""listing_url"":{""reason"":""Canonical HTTPS listing URL available."",""status"":""high""},""location"":{""reason"":""Postcode present."",""status"":""high""},""parcel_geometry"":{""reason"":""Geometry verdict is derived_ai_visual."",""status"":""medium""},""price_per_m2"":{""reason"":""Computed from ask_price and area_m2."",""status"":""high""},""sale_year"":{""reason"":""Sale year not available in current open listing feed fields."",""status"":""no_data""},""sales_region"":{""reason"":""Local authority present."",""status"":""high""}}","","","[""https://www.onthemarket.com/details/19170813/"",""https://www.onthemarket.com/agents/"",""https://www.onthemarket.com/assets/images/icons/map/map-pill.png/""]","Visual/photo hints exist, but not georeferenced. Candidate remains derived only.","","unknown_not_verified","critical","manual_review","no_verified_polygon;ai_visual_candidate;ppm_above_5000"
