"full_name","extension","size_bytes","hits","last_write_time_utc"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\contact_contractor_50step\README.md",".md","1214","source_url|source_name|source_record_id","2026-05-13T07:59:52.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\england_full_run_chunking_plan.md",".md","2752","inspire_id","2026-04-17T00:49:34.6693646Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\next_stage_parcel_sales_checklist.md",".md","9578","source_url|source_name|parcel_ref|inspire_id","2026-04-10T14:33:59.6404411Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\parcel_first_non_deviation_guardrails.md",".md","2532","parcel_ref|inspire_id","2026-04-01T19:17:50.8122028Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\planned_development_infrastructure_intelligence_layer.md",".md","3381","source_url","2026-05-10T19:54:49.9439300Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\postgis-performance-plan.md",".md","1171","public.parcels","2026-05-13T12:56:36.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\sold_buildings_workflow.md",".md","5000","source_name|parcel_ref|inspire_id","2026-04-26T08:22:27.5038853Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\sql\parcel_use_rule_package.sql",".sql","12003","parcel_ref|inspire_id","2026-04-17T00:32:33.3488607Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\docs\supabase_land_listings.sql",".sql","2451","source_url|source_name|parcel_ref|inspire_id","2026-03-30T18:30:47.1821214Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\EAAYS_DATAterrayield_land_intelligenceraw\osm_facilities\20260416T210047Z.json",".json","5322","source_url|source_record_id","2026-04-16T21:00:49.3408191Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\EAAYS_DATAterrayield_land_intelligenceraw\osm_facilities\20260416T212927Z.json",".json","5322","source_url|source_record_id","2026-04-16T21:29:27.4597445Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\FG_STAGE0_SCOPE.md",".md","3445","source_url","2026-05-11T01:17:58.1490338Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\FG_STAGE2_CONNECTOR_SPEC.md",".md","29122","source_url|source_name","2026-05-11T01:39:13.5937527Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\FG_STAGE3_SPATIAL_EVIDENCE_RULES.yaml",".yaml","5396","source_url","2026-05-11T09:59:43.6720350Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\FG_STAGE4_SCORING_CONFIDENCE.yaml",".yaml","5291","source_url","2026-05-11T10:04:27.6921718Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\FG_STAGE5_API_CONTRACT.yaml",".yaml","6092","source_url","2026-05-11T10:16:26.7027125Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\FG_STAGE6_FRONTEND_LAYER_SPEC.md",".md","5125","source_url","2026-05-11T10:24:26.0792612Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\connectors\base.py",".py","1310","source_name","2026-05-11T13:02:54.9152651Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\connectors\official_source.py",".py","2428","source_url|source_name","2026-05-11T15:34:06.7122597Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\evidence.py",".py","1675","source_url|source_name","2026-05-11T13:02:54.8916469Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\source_catalog.py",".py","2141","source_url|source_name","2026-05-11T15:53:09.8568404Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\source_catalog_loader.py",".py","1982","source_url|source_name","2026-05-11T17:08:06.5265339Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\source_registry.py",".py","1502","source_name","2026-05-11T15:45:06.8944474Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\tests\test_official_source_connector.py",".py","1485","source_url|source_name","2026-05-11T15:34:06.7281220Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\tests\test_primitives.py",".py","2456","source_url|source_name","2026-05-11T20:06:07.6967417Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\tests\test_source_catalog.py",".py","2085","source_url|source_name","2026-05-11T15:53:09.8888452Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\tests\test_source_catalog_loader.py",".py","1628","source_url|source_name","2026-05-11T18:36:10.1658129Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\future_growth\tests\test_source_registry.py",".py","1181","source_url|source_name","2026-05-11T15:45:06.9181004Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\handoffs\terrayield_bridge_integration\accuracy_audit\evidence\raw\historical_DATABASE_INTEGRATION_NOTES.md",".md","1801","parcel_ref","2026-05-12T12:29:10.4403904Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\handoffs\terrayield_bridge_integration\accuracy_audit\snapshots\20260512_1529\historical\DATABASE_INTEGRATION_NOTES.md",".md","1801","parcel_ref","2026-05-12T12:29:10.4403904Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\handoffs\uk_estate_agent_directory_legal\sql\estate_agent_scoring_and_matching.sql",".sql","9978","source_url|parcel_ref|inspire_id","2026-05-11T12:38:39.0487195Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\handoffs\uk_estate_agent_directory_legal\sql\import_into_existing_postgres_template.sql",".sql","2155","source_url|parcel_ref|inspire_id","2026-05-11T12:49:22.7094855Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\handoffs\uk_estate_agent_directory_legal_v2\sql\estate_agent_scoring_and_matching.sql",".sql","9978","source_url|parcel_ref|inspire_id","2026-05-11T12:38:39.0487195Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\handoffs\uk_estate_agent_directory_legal_v2\sql\import_into_existing_postgres_template.sql",".sql","2155","source_url|parcel_ref|inspire_id","2026-05-11T12:49:22.7094855Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\HMLR_HISTORY_DIAGNOSTIC_REPORT.md",".md","6266","source_name","2026-05-02T00:11:57.6586566Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\LONDON_BACKEND_RECOVERY.ps1",".ps1","7441","source_name","2026-05-01T21:46:48.5147068Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\ops\dual_runner\export_market_parcel_enriched_with_use.py",".py","18020","source_name|parcel_ref|inspire_id","2026-04-25T12:19:07.7034086Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\ops\dual_runner\run_facilities_refresh.py",".py","11294","source_name","2026-04-20T23:20:43.6106381Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\ops\dual_runner\run_land_pipeline.py",".py","6812","source_name","2026-04-20T20:14:01.4708842Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\ops\dual_runner\run_market_sales_pipeline.py",".py","27769","source_name|parcel_ref|inspire_id","2026-04-24T23:55:59.7249521Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\README.md",".md","26468","parcel_ref|inspire_id","2026-05-12T14:45:52.5243345Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sample_data\government_property_finder_sample.json",".json","507","source_url","2026-04-11T23:17:49.4552837Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sample_data\hmlr_inspire_parcels.json",".json","1931","source_url|source_record_id|inspire_id","2026-03-29T23:56:50.7289535Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sample_data\homes_england_landhub.json",".json","1295","source_url|source_record_id","2026-03-29T23:56:50.7319468Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sample_data\local_authority_brownfield.json",".json","963","source_url|source_record_id","2026-03-29T23:56:50.7389717Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sample_data\local_authority_brownfield_manifest.json",".json","311","source_url","2026-03-30T00:17:52.0032569Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sample_data\local_authority_brownfield_manifest_candidates.json",".json","305405","source_url|source_record_id","2026-03-30T13:25:18.9796145Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sample_data\local_authority_brownfield_manifest_seed_england.json",".json","123691","source_url","2026-03-30T08:52:56.4222034Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sample_data\planning_data_brownfield.json",".json","1477","source_url|source_record_id","2026-03-29T23:56:50.7359529Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\scripts\contractor_collect_companies_house.py",".py","14112","source_url|source_name|source_record_id","2026-05-11T10:13:48.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\scripts\contractor_collect_procurement_ocds.py",".py","18162","source_url|source_name|source_record_id","2026-05-11T10:13:48.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\scripts\contractor_export_for_app.py",".py","4757","source_url","2026-05-12T01:10:54.2192902Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\scripts\contractor_load_to_postgres.py",".py","10181","source_url|source_name|source_record_id","2026-05-12T01:10:53.6975295Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\scripts\contractor_match_to_parcels.py",".py","15635","source_url|source_name","2026-05-12T12:43:46.3065980Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\scripts\contractor_normalize_and_score.py",".py","22555","source_url|source_name|source_record_id","2026-05-11T10:13:48.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\scripts\contractor_pipeline.py",".py","26064","source_url|source_name|source_record_id","2026-05-13T07:59:52.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\scripts\prepare_land_sales_50step_handoff.ps1",".ps1","23927","source_url","2026-05-13T00:19:17.1762556Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\scripts\README_CONTRACTOR_PIPELINE.md",".md","3791","source_url|source_name|source_record_id","2026-05-11T10:13:48.0000000Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sql\contractor_intelligence_schema.sql",".sql","9891","source_url|source_name|source_record_id","2026-05-11T12:43:27.0357678Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\sql\contractor_smoke_queries.sql",".sql","848","public.parcels|source_name","2026-05-11T12:46:53.3996908Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_export_market_listing_parcel_package.py",".py","5294","source_url|parcel_ref|inspire_id","2026-04-22T22:26:05.0862544Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_facility_adapters.py",".py","8971","source_url|source_record_id","2026-04-16T15:36:59.1617997Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_facility_api.py",".py","5297","source_name|source_record_id|parcel_ref|inspire_id","2026-04-17T00:29:21.3521677Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_facility_etl_publish.py",".py","3416","source_url|source_name|source_record_id","2026-04-16T15:35:12.8398676Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_facility_resolution.py",".py","3800","source_name|source_record_id","2026-04-16T15:34:04.8172996Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_future_growth_api.py",".py","8103","source_url","2026-05-10T20:13:23.9695525Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_future_growth_scoring_utils.py",".py","2196","source_url","2026-05-10T20:02:18.1410118Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_hmlr_inspire_chunking.py",".py","5402","source_url|inspire_id","2026-04-10T11:24:52.4120526Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_listing_service.py",".py","3252","parcel_ref|inspire_id","2026-04-02T16:12:25.1516759Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_listing_truth.py",".py","3844","source_name","2026-04-13T11:42:56.0857006Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_live_normalization.py",".py","14737","source_url|parcel_ref|inspire_id","2026-04-13T11:43:32.2978419Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_manifests.py",".py","3015","source_url","2026-03-30T09:22:15.3339657Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_parcel_linking_service.py",".py","2706","source_name","2026-03-31T16:52:03.6154521Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_parcel_matcher_source_confidence.py",".py","1377","source_url|parcel_ref","2026-05-14T21:40:36.0161447Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_parcel_sale_filters.py",".py","5281","source_name|source_record_id","2026-04-11T23:43:51.1082566Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_planned_asset_api.py",".py","6158","source_url|source_name","2026-05-10T19:54:05.8917146Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_planned_asset_data_quality.py",".py","2710","source_url","2026-05-10T19:54:25.9749027Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_sale_land_verification_route.py",".py","914","source_url|parcel_ref","2026-05-14T22:39:32.1400879Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_sale_link_utils.py",".py","1370","source_url|source_name","2026-04-02T16:11:18.1022488Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_source_confidence_integration.py",".py","4551","source_url|parcel_ref","2026-05-14T22:39:32.1380784Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_source_confidence_rules.py",".py","1559","source_url","2026-05-14T19:30:31.6783223Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_source_manifest_status.py",".py","7740","source_url|source_name","2026-05-14T22:39:32.1400879Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_supabase_admin_service.py",".py","3913","source_name|parcel_ref|inspire_id","2026-04-10T14:32:58.1118332Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tests\test_supabase_sync.py",".py","2544","source_url|source_name|source_record_id|parcel_ref|inspire_id","2026-03-31T16:11:32.9930164Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\chatgpt_handoff\cost50_chatgpt_handoff_20260512_175335\app\schemas\cost.py",".py","4960","source_url|source_name","2026-05-12T14:49:56.7265837Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tmp\chatgpt_handoff\cost50_chatgpt_handoff_20260512_175335\app\services\cost_engine_service.py",".py","47812","source_url|source_name","2026-05-12T14:51:30.4152173Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tools\build_3110_sale_geometry_geojson.py",".py","5967","source_url|source_record_id","2026-05-01T21:35:21.3576965Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tools\cost_uk_real_engine\config\reliability_scoring_rules_uk.json",".json","1938","source_url","2026-05-11T18:53:57.6421797Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tools\cost_uk_real_engine\scripts\estimate_cost_uk.py",".py","18733","source_url","2026-05-11T14:18:08.7778516Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tools\cost_uk_real_engine\scripts\fetch_official_source_pages.ps1",".ps1","5523","source_url|source_name","2026-05-11T18:53:40.1358469Z"
"C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\tools\cost_uk_real_engine\scripts\score_source_reliability.py",".py","13434","source_url","2026-05-11T18:55:09.9416326Z"
