review_status,listing_id,provider_listing_id,title,ask_price_raw,price_gbp_numeric,site_area_m2,postcode,local_authority,address_text,latitude,longitude,matched_parcel_ref,matched_inspire_id,current_geometry_accuracy,current_geometry_accuracy_label,current_geometry_class,current_geometry_source,current_geometry_source_file,current_geometry_reason,listing_url,candidate_bbox_w_s_e_n,candidate_centroid_lon,candidate_centroid_lat,candidate_vertex_count,candidate_geometry_type,candidate_geometry_geojson,required_evidence_before_upgrade,upgrade_allowed_to,ai_review_instruction
needs_source_geometry_review,OTM-12679172,12679172,Land for sale,110000,110000,647.496,DN20,North Lincolnshire,"Brigg Road, Wrawby, Brigg, DN20",53.56315,-0.46665,56958271,england:east-riding-of-yorkshire-council:56958271,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/12679172/,"-0.466846,53.563030,-0.466454,53.563270",-0.46665,53.56315,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.46684243115395013,53.56303570812656],[-0.4664575688460499,53.56303570812656],[-0.4664575688460499,53.56326429187344],[-0.46684243115395013,53.56326429187344],[-0.46684243115395013,53.56303570812656]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-12679173,12679173,Land for sale,110000,110000,647.496,DN20,North Lincolnshire,"Brigg Road, Wrawby, DN20",53.563621,-0.465077,56958271,england:east-riding-of-yorkshire-council:56958271,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/12679173/,"-0.465274,53.563499,-0.464880,53.563743",-0.465077,53.563621,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.46526943329670434,53.56350670812656],[-0.4648845667032957,53.56350670812656],[-0.4648845667032957,53.563735291873435],[-0.46526943329670434,53.563735291873435],[-0.46526943329670434,53.56350670812656]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-12708911,12708911,Land for sale,32500,32500,5325.192,PO30 4AJ,Isle of Wight,"Brighstone, Isle of Wight",50.643875,-1.398712,51910740,england:gosport-borough-council:51910740,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/12708911/,"-1.399274,50.643524,-1.398150,50.644226",-1.398712,50.643875,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-1.3992288687319416,50.643547233587896],[-1.3981951312680583,50.643547233587896],[-1.3981951312680583,50.64420276641211],[-1.3992288687319416,50.64420276641211],[-1.3992288687319416,50.643547233587896]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-12766793,12766793,Land for sale,99995,99995,8.81,PR6 7NU,Chorley,Langdale Grove,53.686641,-2.637381,20218433,england:blackburn-with-darwen-borough-council:20218433,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/12766793/,"-2.637406,53.686628,-2.637356,53.686654",-2.637381,53.686641,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-2.6374035115145174,53.686627668656975],[-2.6373584884854826,53.686627668656975],[-2.6373584884854826,53.68665433134303],[-2.6374035115145174,53.68665433134303],[-2.6374035115145174,53.686627668656975]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-12807578,12807578,Land for sale,135000,135000,4006.386,YR22,Fenland,"Whittlesey Road, Turves, March",52.553613,-0.017267,37870311,england:peterborough-city-council:37870311,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/12807578/,"-0.017440,52.552742,-0.017094,52.554484",-0.017267,52.553613,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.017392582382410097,52.552554476083785],[-0.017141417617589905,52.552554476083785],[-0.017141417617589905,52.55467152391621],[-0.017392582382410097,52.55467152391621],[-0.017392582382410097,52.552554476083785]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-12823721,12823721,Land for sale,200000,200000,5935.387,A47,Fenland,"North End, Wisbech",52.668621,0.157558,37991525,england:peterborough-city-council:37991525,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/12823721/,"0.156947,52.668265,0.158169,52.668977",0.157558,52.668621,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[0.15698738266616016,52.66827496397458],[0.15812861733383984,52.66827496397458],[0.15812861733383984,52.66896703602542],[0.15698738266616016,52.66896703602542],[0.15698738266616016,52.66827496397458]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-12823731,12823731,Land for sale,120000,120000,568.98,NG34 9QR,North Kesteven,"Burton Road, Heckington",52.980145,-0.307314,62412519,england:newark-and-sherwood-district-council:62412519,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/12823731/,"-0.307489,52.980023,-0.307139,52.980267",-0.307314,52.980145,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.30747662624314603,52.980027770391665],[-0.3071513737568539,52.980027770391665],[-0.3071513737568539,52.980262229608336],[-0.30747662624314603,52.980262229608336],[-0.30747662624314603,52.980027770391665]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-12824364,12824364,Land for sale,135000,135000,4006.386,YR22,Fenland,"Whittlesey Road, Turves, March",52.553497,-0.01735,37870311,england:peterborough-city-council:37870311,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/12824364/,"-0.017861,52.553188,-0.016839,52.553806",-0.01735,52.553497,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.01781757904873122,52.55321270239475],[-0.01688242095126878,52.55321270239475],[-0.01688242095126878,52.55378129760525],[-0.01781757904873122,52.55378129760525],[-0.01781757904873122,52.55321270239475]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-12832659,12832659,Land for sale,600000,600000,1497.0,LN4,North Kesteven,"Delph Road, Branston Booths, LN4",53.210192,-0.406603,53397400,england:newark-and-sherwood-district-council:53397400,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/12832659/,"-0.406900,53.210007,-0.406306,53.210377",-0.406603,53.210192,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-0.40689317972302375,53.210018216833255],[-0.40631282027697624,53.210018216833255],[-0.40631282027697624,53.21036578316674],[-0.40689317972302375,53.21036578316674],[-0.40689317972302375,53.210018216833255]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-12839277,12839277,Plot for sale,185000,185000,67.0,NE21,Gateshead,"White House, Stella Road, Blaydon-on-Tyne, NE21",54.97109,-1.733816,25077131,england:northumberland-county-council:25077131,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/12839277/,"-1.733883,54.971049,-1.733749,54.971131",-1.733816,54.97109,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-1.7338800516200599,54.971053235030666],[-1.7337519483799402,54.971053235030666],[-1.7337519483799402,54.97112676496933],[-1.7338800516200599,54.97112676496933],[-1.7338800516200599,54.971053235030666]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-12879967,12879967,Land for sale,135000,135000,4006.386,PE13 1NW,Fenland,"Oil Mill Lane, Wisbech, Cambridgeshire, PE13 1NW",52.666838,0.157825,37991525,england:peterborough-city-council:37991525,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/12879967/,"0.157359,52.666512,0.158291,52.667164",0.157825,52.666838,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[0.15735620914988052,52.66655370239475],[0.15829379085011946,52.66655370239475],[0.15829379085011946,52.667122297605246],[0.15735620914988052,52.667122297605246],[0.15735620914988052,52.66655370239475]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
needs_source_geometry_review,OTM-12937318,12937318,Land for sale,50000,50000,143663.403,PE25,East Lindsey,Skegness PE25,53.180216,0.350112,64567011,england:north-norfolk-district-council:64567011,2/4,Medium Accuracy,candidate_or_sale_footprint_geometry_not_official,FINAL_3110_CURRENT_CONFIDENCE candidate polygon,C:\Users\cagda\Documents\GitHub\AAYS\england_map_web\data\FINAL_3110_CURRENT_CONFIDENCE.polygons.geojson,Candidate/footprint geometry exists but is not official parcel boundary geometry; do not draw as dark-orange official parcel.,https://www.onthemarket.com/details/12937318/,"0.349093,53.175235,0.351131,53.185197",0.350112,53.180216,9,Polygon,"{""type"":""Polygon"",""coordinates"":[[[0.3500183166301402,53.128594223859146],[0.35020568336985974,53.128594223859146],[0.35020568336985974,53.23183777614086],[0.3500183166301402,53.23183777614086],[0.3500183166301402,53.128594223859146]]]}",official parcel boundary / listing plan / source map screenshot + source_url + coordinate-match explanation,3/4 if official/pipeline-matched geometry found; 4/4 only if human/source-page verified,"Open listing/source URL, capture parcel/map/plan evidence if legally visible, compare with candidate centroid/bbox, record screenshot path/source URL, do not invent geometry."
